airline_iata,airline_id,departure_airport_iata,departure_airport_id,arrival_airport_iata,arrival_airport_id,codeshare,number_stops,plane_types
EI,837,ATH,3941,DUB,599,,0,320
EI,837,BCN,1218,DUB,599,,0,320
EI,837,BCN,1218,ORK,596,,0,320
EI,837,BHD,467,AGP,1230,,0,320
EI,837,BHD,467,FAO,1626,,0,320
EI,837,BHD,467,LGW,502,,0,320 319
EI,837,BHD,467,LHR,507,,0,319
EI,837,BHD,467,PMI,3998,,0,320 319
EI,837,BHX,469,DUB,599,,0,320
EI,837,BHX,469,ORK,596,Y,0,AT7
EI,837,BHX,469,SNN,603,Y,0,AT4 AT7
EI,837,BIO,1216,DUB,599,,0,320
EI,837,BLK,514,DUB,599,Y,0,AT4
EI,837,BLQ,1538,DUB,599,,0,320
EI,837,BOD,1264,DUB,599,,0,320
EI,837,BOH,494,DUB,599,Y,0,AT4
EI,837,BOJ,1191,DUB,599,,0,320
EI,837,BRS,490,DUB,599,Y,0,AT7 AT4
EI,837,BRS,490,ORK,596,Y,0,AT7
EI,837,BRS,490,SNN,603,Y,0,AT4
EI,837,BRU,302,DUB,599,,0,320
EI,837,BRU,302,ORK,596,,0,320
EI,837,BUD,1489,DUB,599,,0,320
EI,837,CDG,1382,DUB,599,,0,320 319
EI,837,CDG,1382,ORK,596,,0,320
EI,837,CFU,1460,DUB,599,,0,320
EI,837,CPH,609,DUB,599,,0,320
EI,837,CTA,1509,DUB,599,,0,320
EI,837,CWL,488,DUB,599,Y,0,AT7
EI,837,DBV,1200,DUB,599,,0,320
EI,837,DUB,599,ABZ,532,Y,0,AT7
EI,837,DUB,599,AGP,1230,,0,330 320
EI,837,DUB,599,ALC,1212,,0,320
EI,837,DUB,599,AMS,580,,0,320
EI,837,DUB,599,ARN,737,,0,320
EI,837,DUB,599,ATH,3941,,0,320
EI,837,DUB,599,BCN,1218,,0,320
EI,837,DUB,599,BHX,469,,0,320
EI,837,DUB,599,BIO,1216,,0,320
EI,837,DUB,599,BLK,514,Y,0,AT4
EI,837,DUB,599,BLQ,1538,,0,320
EI,837,DUB,599,BOD,1264,,0,320
EI,837,DUB,599,BOH,494,Y,0,AT4
EI,837,DUB,599,BOJ,1191,,0,320
EI,837,DUB,599,BRS,490,Y,0,AT7 AT4
EI,837,DUB,599,BRU,302,,0,320
EI,837,DUB,599,BUD,1489,,0,320
EI,837,DUB,599,CDG,1382,,0,320 319
EI,837,DUB,599,CFU,1460,,0,320
EI,837,DUB,599,CPH,609,,0,320
EI,837,DUB,599,CTA,1509,,0,320
EI,837,DUB,599,CWL,488,Y,0,AT7
EI,837,DUB,599,DBV,1200,,0,320
EI,837,DUB,599,DUS,345,,0,320
EI,837,DUB,599,EDI,535,Y,0,AT7
EI,837,DUB,599,FAO,1626,,0,320 321 330 332
EI,837,DUB,599,FCO,1555,,0,320
EI,837,DUB,599,FRA,340,,0,320
EI,837,DUB,599,GLA,534,Y,0,AT7 AT4
EI,837,DUB,599,GVA,1665,,0,320
EI,837,DUB,599,HAJ,352,,0,320
EI,837,DUB,599,HAM,342,,0,320
EI,837,DUB,599,IBZ,1225,,0,320
EI,837,DUB,599,IOM,520,Y,0,AT4
EI,837,DUB,599,JER,499,Y,0,AT7
EI,837,DUB,599,KIR,601,Y,0,AT4
EI,837,DUB,599,LGW,502,,0,320 319
EI,837,DUB,599,LHR,507,,0,320
EI,837,DUB,599,LIN,1529,,0,320
EI,837,DUB,599,LIS,1638,,0,320
EI,837,DUB,599,LYS,1335,,0,320
EI,837,DUB,599,MAD,1229,,0,320
EI,837,DUB,599,MAN,478,,0,320
EI,837,DUB,599,MRS,1353,,0,320
EI,837,DUB,599,MUC,346,,0,320
EI,837,DUB,599,MXP,1524,,0,320
EI,837,DUB,599,NAP,1561,,0,320
EI,837,DUB,599,NCE,1354,,0,320
EI,837,DUB,599,NCL,521,Y,0,AT7
EI,837,DUB,599,PGF,1356,,0,320
EI,837,DUB,599,PMI,3998,,0,320
EI,837,DUB,599,PRG,1587,,0,320
EI,837,DUB,599,PUY,1203,,0,320
EI,837,DUB,599,SCQ,1243,,0,320
EI,837,DUB,599,SEN,508,Y,0,AT4 AT7
EI,837,DUB,599,STR,350,,0,320
EI,837,DUB,599,TLS,1273,,0,320
EI,837,DUB,599,VCE,1551,,0,320
EI,837,DUB,599,VIE,1613,,0,320
EI,837,DUB,599,VRN,1550,,0,320
EI,837,DUB,599,WAW,679,,0,320
EI,837,DUB,599,ZRH,1678,,0,320
EI,837,DUS,345,DUB,599,,0,320
EI,837,EDI,535,DUB,599,Y,0,AT7
EI,837,EDI,535,ORK,596,Y,0,AT7
EI,837,EDI,535,SNN,603,Y,0,AT7
EI,837,FAO,1626,BHD,467,,0,320
EI,837,FAO,1626,DUB,599,,0,320 321 330 332
EI,837,FAO,1626,ORK,596,,0,320
EI,837,FAO,1626,SNN,603,,0,320
EI,837,FCO,1555,DUB,599,,0,320
EI,837,FRA,340,DUB,599,,0,320
EI,837,GLA,534,DUB,599,Y,0,AT7 AT4
EI,837,GLA,534,ORK,596,Y,0,AT7
EI,837,GVA,1665,DUB,599,,0,320
EI,837,HAJ,352,DUB,599,,0,320
EI,837,HAM,342,DUB,599,,0,320
EI,837,IBZ,1225,DUB,599,,0,320
EI,837,IOM,520,DUB,599,Y,0,AT4
EI,837,JER,499,DUB,599,Y,0,AT7
EI,837,JER,499,ORK,596,Y,0,AT7
EI,837,KIR,601,DUB,599,Y,0,AT4
EI,837,LGW,502,BHD,467,,0,320 319
EI,837,LGW,502,DUB,599,,0,320
EI,837,LGW,502,NOC,600,,0,319
EI,837,LHR,507,BHD,467,,0,319
EI,837,LHR,507,DUB,599,,0,320
EI,837,LHR,507,ORK,596,,0,320
EI,837,LHR,507,SNN,603,,0,320
EI,837,LIN,1529,DUB,599,,0,320
EI,837,LIS,1638,DUB,599,,0,320
EI,837,LIS,1638,ORK,596,,0,320
EI,837,LYS,1335,DUB,599,,0,320
EI,837,MAD,1229,DUB,599,,0,320
EI,837,MAN,478,DUB,599,,0,320
EI,837,MAN,478,ORK,596,Y,0,AT7
EI,837,MAN,478,SNN,603,Y,0,AT7 AT4
EI,837,MRS,1353,DUB,599,,0,320
EI,837,MUC,346,DUB,599,,0,320
EI,837,MUC,346,ORK,596,,0,320
EI,837,MXP,1524,DUB,599,,0,320
EI,837,NAP,1561,DUB,599,,0,320
EI,837,NCE,1354,DUB,599,,0,320
EI,837,NCE,1354,ORK,596,,0,320
EI,837,NCL,521,DUB,599,Y,0,AT7
EI,837,NCL,521,ORK,596,Y,0,AT7
EI,837,NOC,600,LGW,502,,0,319
EI,837,ORK,596,AGP,1230,,0,320
EI,837,ORK,596,ALC,1212,,0,320
EI,837,ORK,596,AMS,580,,0,320
EI,837,ORK,596,BCN,1218,,0,320
EI,837,ORK,596,BHX,469,Y,0,AT7
EI,837,ORK,596,BRS,490,Y,0,AT7
EI,837,ORK,596,BRU,302,,0,320
EI,837,ORK,596,CDG,1382,,0,320
EI,837,ORK,596,EDI,535,Y,0,AT7
EI,837,ORK,596,FAO,1626,,0,320
EI,837,ORK,596,GLA,534,Y,0,AT7
EI,837,ORK,596,JER,499,Y,0,AT7
EI,837,ORK,596,LHR,507,,0,320
EI,837,ORK,596,LIS,1638,,0,320
EI,837,ORK,596,MAN,478,Y,0,AT7
EI,837,ORK,596,MUC,346,,0,320
EI,837,ORK,596,NCE,1354,,0,320
EI,837,ORK,596,NCL,521,Y,0,AT7
EI,837,ORK,596,PMI,3998,,0,320
EI,837,PGF,1356,DUB,599,,0,320
EI,837,PMI,3998,BHD,467,,0,320 319
EI,837,PMI,3998,DUB,599,,0,320
EI,837,PMI,3998,ORK,596,,0,320
EI,837,PRG,1587,DUB,599,,0,320
EI,837,PUY,1203,DUB,599,,0,320
EI,837,SCQ,1243,DUB,599,,0,320
EI,837,SEN,508,DUB,599,Y,0,AT4 AT7
EI,837,SNN,603,AGP,1230,,0,320
EI,837,SNN,603,BHX,469,Y,0,AT4 AT7
EI,837,SNN,603,BRS,490,Y,0,AT4
EI,837,SNN,603,EDI,535,Y,0,AT7
EI,837,SNN,603,FAO,1626,,0,320
EI,837,SNN,603,LHR,507,,0,320
EI,837,SNN,603,MAN,478,Y,0,AT7 AT4
EI,837,STR,350,DUB,599,,0,320
EI,837,TLS,1273,DUB,599,,0,320
EI,837,VCE,1551,DUB,599,,0,320
EI,837,VIE,1613,DUB,599,,0,320
EI,837,VRN,1550,DUB,599,,0,320
EI,837,WAW,679,DUB,599,,0,320
EI,837,ZRH,1678,DUB,599,,0,320
EL,336,DME,4029,SKG,1486,,0,AR8
EL,336,ROV,2964,SKG,1486,,0,AR8
EL,336,SKG,1486,DME,4029,,0,AR8
EL,336,SKG,1486,ROV,2964,,0,AR8
EN,807,BRI,1501,MUC,346,,0,E95
EN,807,FLR,1563,MUC,346,,0,E95
EN,807,FRA,340,LIN,1529,,0,321 E90 320 319 32A
EN,807,FRA,340,VRN,1550,,0,E95
EN,807,LIN,1529,FRA,340,,0,320 321 E90 319 32A
EN,807,MUC,346,BRI,1501,,0,E95
EN,807,MUC,346,FLR,1563,,0,E95
EN,807,MUC,346,VCE,1551,,0,E95
EN,807,MUC,346,VRN,1550,,0,E95
EN,807,VCE,1551,MUC,346,,0,E95
EN,807,VRN,1550,FRA,340,,0,E95
EN,807,VRN,1550,MUC,346,,0,E95
ET,2220,AMS,580,FRA,340,Y,0,32A 319
ET,2220,ARN,737,CPH,609,,0,320
ET,2220,ARN,737,FRA,340,Y,0,321 32A
ET,2220,ARN,737,HEL,421,,0,717
ET,2220,ARN,737,OSL,644,,0,738 736 73W
ET,2220,BCN,1218,FRA,340,Y,0,321
ET,2220,BRU,302,CDG,1382,,0,763
ET,2220,BRU,302,FRA,340,Y,0,319 320 733 32A
ET,2220,BUD,1489,FRA,340,Y,0,321 32A
ET,2220,CDG,1382,BRU,302,,0,763
ET,2220,CPH,609,ARN,737,,0,321
ET,2220,CPH,609,FRA,340,Y,0,321 320
ET,2220,DUS,345,FRA,340,Y,0,319 320 321
ET,2220,FCO,1555,MXP,1524,,0,763
ET,2220,FRA,340,AMS,580,Y,0,733
ET,2220,FRA,340,ARN,737,Y,0,32A 321
ET,2220,FRA,340,BCN,1218,Y,0,321
ET,2220,FRA,340,BRU,302,Y,0,735 733
ET,2220,FRA,340,BUD,1489,Y,0,733 735
ET,2220,FRA,340,CPH,609,Y,0,319 321 320
ET,2220,FRA,340,DUS,345,Y,0,319 320 321
ET,2220,FRA,340,GOT,687,Y,0,32A 321
ET,2220,FRA,340,GVA,1665,Y,0,E90 CR7
ET,2220,FRA,340,HEL,421,Y,0,32A 321 320
ET,2220,FRA,340,LIS,1638,Y,0,321 32A
ET,2220,FRA,340,LYS,1335,Y,0,319 321
ET,2220,FRA,340,MAD,1229,Y,0,321 319 32A
ET,2220,FRA,340,MRS,1353,Y,0,320 32A 319
ET,2220,FRA,340,MUC,346,Y,0,320 319
ET,2220,FRA,340,MXP,1524,Y,0,320 319 321
ET,2220,FRA,340,OSL,644,Y,0,32A
ET,2220,FRA,340,OTP,1657,Y,0,32A 320 319
ET,2220,FRA,340,PRG,1587,Y,0,321
ET,2220,FRA,340,TLS,1273,Y,0,733
ET,2220,FRA,340,VIE,1613,Y,0,321
ET,2220,FRA,340,WAW,679,Y,0,321 320 32A 319
ET,2220,FRA,340,ZRH,1678,Y,0,319
ET,2220,GOT,687,FRA,340,Y,0,319 733
ET,2220,GVA,1665,FRA,340,Y,0,735
ET,2220,HEL,421,ARN,737,,0,717
ET,2220,HEL,421,FRA,340,Y,0,32A 321
ET,2220,LIS,1638,FRA,340,Y,0,321
ET,2220,LYS,1335,FRA,340,Y,0,733 32A 321
ET,2220,MAD,1229,FRA,340,Y,0,321 320
ET,2220,MRS,1353,FRA,340,Y,0,320 32A 319
ET,2220,MUC,346,FRA,340,Y,0,320 319
ET,2220,MXP,1524,FCO,1555,,0,763
ET,2220,MXP,1524,FRA,340,Y,0,321 319 32A 320
ET,2220,OSL,644,ARN,737,,0,736 73W 738
ET,2220,OSL,644,FRA,340,Y,0,319 320 32A
ET,2220,OTP,1657,FRA,340,Y,0,733
ET,2220,PRG,1587,FRA,340,Y,0,320 321
ET,2220,SOF,1194,FRA,340,Y,0,320 32A 319
ET,2220,TLS,1273,FRA,340,Y,0,735
ET,2220,VIE,1613,FRA,340,Y,0,321
ET,2220,WAW,679,FRA,340,Y,0,320 321 32A
ET,2220,ZRH,1678,FRA,340,Y,0,319
EW,2260,HAM,342,AMS,580,,0,CRJ
EY,2222,AMS,580,BEG,1739,,0,319
EY,2222,AMS,580,LIS,1638,Y,0,32S
EY,2222,AMS,580,OPO,1636,Y,0,100 ERJ
EY,2222,ARN,737,BEG,1739,,0,319
EY,2222,BEG,1739,AMS,580,,0,319
EY,2222,BEG,1739,ARN,737,,0,319
EY,2222,BEG,1739,FRA,340,,0,319
EY,2222,BEG,1739,LHR,507,,0,319
EY,2222,BUD,1489,FCO,1555,Y,0,320 319
EY,2222,CDG,1382,TLS,1273,Y,0,320
EY,2222,FCO,1555,BUD,1489,Y,0,320
EY,2222,FCO,1555,MLA,1606,Y,0,32S
EY,2222,FCO,1555,OTP,1657,Y,0,319
EY,2222,FCO,1555,ZRH,1678,Y,0,EMJ
EY,2222,FRA,340,BEG,1739,,0,319
EY,2222,LIS,1638,AGP,1230,Y,0,BE1
EY,2222,LIS,1638,AMS,580,,0,32S
EY,2222,LIS,1638,PXO,1637,,0,100 32S
EY,2222,MRS,1353,CDG,1382,Y,0,319
EY,2222,OPO,1636,AMS,580,Y,0,100 ERJ
EY,2222,OTP,1657,FCO,1555,Y,0,319
EY,2222,PXO,1637,LIS,1638,,0,100 32S
EY,2222,ZRH,1678,FCO,1555,Y,0,EMJ
F7,2420,AMS,580,LEJ,348,,0,S20
F7,2420,BEG,1739,GVA,1665,,0,S20
F7,2420,BOD,1264,GVA,1665,,0,AT7
F7,2420,BZO,1536,FCO,1555,,0,S20
F7,2420,CDG,1382,LEJ,348,,0,S20
F7,2420,CTA,1509,LMP,1510,Y,0,AT7
F7,2420,FCO,1555,BZO,1536,,0,S20
F7,2420,FCO,1555,GVA,1665,,0,AT7
F7,2420,FLR,1563,GVA,1665,,0,S20
F7,2420,FLR,1563,ZRH,1678,,0,S20
F7,2420,GVA,1665,BEG,1739,,0,S20
F7,2420,GVA,1665,BOD,1264,,0,AT7
F7,2420,GVA,1665,FCO,1555,,0,AT7
F7,2420,GVA,1665,FLR,1563,,0,S20
F7,2420,GVA,1665,LUG,1675,,0,S20
F7,2420,GVA,1665,STR,350,,0,S20
F7,2420,GVA,1665,TLS,1273,,0,AT7
F7,2420,GVA,1665,VLC,1246,,0,S20
F7,2420,GVA,1665,ZRH,1678,,0,S20
F7,2420,LEJ,348,AMS,580,,0,S20
F7,2420,LEJ,348,CDG,1382,,0,S20
F7,2420,LEJ,348,ZRH,1678,,0,S20
F7,2420,LMP,1510,CTA,1509,Y,0,AT7
F7,2420,LMP,1510,PMO,1512,Y,0,AT7
F7,2420,LUG,1675,GVA,1665,,0,S20
F7,2420,PMO,1512,LMP,1510,Y,0,AT7
F7,2420,PMO,1512,PNL,1511,,0,AT7
F7,2420,PNL,1511,PMO,1512,,0,AT7
F7,2420,PNL,1511,TPS,1515,,0,AT7
F7,2420,STR,350,GVA,1665,,0,S20
F7,2420,TLS,1273,GVA,1665,,0,AT7
F7,2420,TPS,1515,PNL,1511,,0,AT7
F7,2420,TRN,1526,ZRH,1678,,0,S20
F7,2420,VLC,1246,GVA,1665,,0,S20
F7,2420,ZRH,1678,FLR,1563,,0,S20
F7,2420,ZRH,1678,GVA,1665,,0,S20
F7,2420,ZRH,1678,LEJ,348,,0,S20
F7,2420,ZRH,1678,TRN,1526,,0,S20
FB,1548,AGP,1230,SOF,1194,,0,320 319
FB,1548,AMS,580,SOF,1194,,0,320 E90 319
FB,1548,ATH,3941,SOF,1194,,0,E90
FB,1548,BCN,1218,SOF,1194,,0,320 319
FB,1548,BOJ,1191,LED,2948,,0,320
FB,1548,BOJ,1191,SOF,1194,,0,320 E90
FB,1548,BOJ,1191,SVO,2985,,0,320
FB,1548,BOJ,1191,VAR,1196,,0,E90
FB,1548,BRU,302,SOF,1194,,0,E90 319
FB,1548,CDG,1382,SOF,1194,,0,319 E90
FB,1548,FCO,1555,SOF,1194,,0,E90 319 320
FB,1548,FRA,340,SOF,1194,,0,E90 319
FB,1548,LED,2948,BOJ,1191,,0,320
FB,1548,LHR,507,SOF,1194,,0,320 319 E90
FB,1548,MAD,1229,SOF,1194,,0,319 320 E90
FB,1548,MXP,1524,SOF,1194,,0,E90 319
FB,1548,OTP,1657,SOF,1194,,0,AT5
FB,1548,PMI,3998,SOF,1194,,0,320 E90
FB,1548,PRG,1587,SOF,1194,,0,319 E90
FB,1548,SOF,1194,AGP,1230,,0,320 319
FB,1548,SOF,1194,AMS,580,,0,320 E90 319
FB,1548,SOF,1194,ATH,3941,,0,E90
FB,1548,SOF,1194,BCN,1218,,0,320 319
FB,1548,SOF,1194,BOJ,1191,,0,E90 320
FB,1548,SOF,1194,BRU,302,,0,E90 319
FB,1548,SOF,1194,CDG,1382,,0,319 E90
FB,1548,SOF,1194,FCO,1555,,0,E90 319 320
FB,1548,SOF,1194,FRA,340,,0,E90 319
FB,1548,SOF,1194,LHR,507,,0,320 319 E90
FB,1548,SOF,1194,MAD,1229,,0,319 320 E90
FB,1548,SOF,1194,MXP,1524,,0,E90 319
FB,1548,SOF,1194,OTP,1657,,0,AT5
FB,1548,SOF,1194,PMI,3998,,0,320 E90
FB,1548,SOF,1194,PRG,1587,,0,319 E90
FB,1548,SOF,1194,SVO,2985,,0,319
FB,1548,SOF,1194,VAR,1196,,0,320 E90 319
FB,1548,SOF,1194,VIE,1613,,0,E90 319
FB,1548,SOF,1194,WAW,679,,0,E75
FB,1548,SOF,1194,ZRH,1678,,0,E90
FB,1548,SVO,2985,BOJ,1191,,0,320
FB,1548,SVO,2985,SOF,1194,,0,319
FB,1548,SVO,2985,VAR,1196,,0,320
FB,1548,VAR,1196,BOJ,1191,,0,E90
FB,1548,VAR,1196,SOF,1194,,0,E90 320 319
FB,1548,VAR,1196,SVO,2985,,0,320
FB,1548,VIE,1613,SOF,1194,,0,E90 319
FB,1548,WAW,679,SOF,1194,,0,E75
FB,1548,ZRH,1678,SOF,1194,,0,E90
FI,2835,AMS,580,KEF,16,,0,75W 75T
FI,2835,ARN,737,KEF,16,,0,75W
FI,2835,BGO,636,SVG,666,,0,75W
FI,2835,BGO,636,TRD,665,,0,75W
FI,2835,BLL,608,KEF,16,,0,75W
FI,2835,BRU,302,KEF,16,,0,75W
FI,2835,CDG,1382,KEF,16,,0,75W
FI,2835,CPH,609,KEF,16,,0,75T 75W
FI,2835,FRA,340,KEF,16,,0,75W
FI,2835,GLA,534,KEF,16,,0,75W
FI,2835,HEL,421,KEF,16,,0,75W
FI,2835,KEF,16,AMS,580,,0,75W 75T
FI,2835,KEF,16,ARN,737,,0,75W
FI,2835,KEF,16,BGO,636,,0,75W
FI,2835,KEF,16,BLL,608,,0,75W
FI,2835,KEF,16,BRU,302,,0,75W
FI,2835,KEF,16,CDG,1382,,0,75W
FI,2835,KEF,16,CPH,609,,0,75T 75W
FI,2835,KEF,16,FRA,340,,0,75W
FI,2835,KEF,16,GLA,534,,0,75W
FI,2835,KEF,16,HEL,421,,0,75W
FI,2835,KEF,16,LGW,502,,0,75W
FI,2835,KEF,16,LHR,507,,0,75W
FI,2835,KEF,16,MAN,478,,0,75W
FI,2835,KEF,16,MUC,346,,0,75W
FI,2835,KEF,16,OSL,644,,0,75W 75T
FI,2835,KEF,16,ZRH,1678,,0,75W
FI,2835,LGW,502,KEF,16,,0,75W
FI,2835,LHR,507,KEF,16,,0,75W
FI,2835,MAN,478,KEF,16,,0,75W
FI,2835,MUC,346,KEF,16,,0,75W
FI,2835,OSL,644,KEF,16,,0,75W 75T
FI,2835,SVG,666,KEF,16,,0,75W
FI,2835,TRD,665,KEF,16,,0,75W
FI,2835,ZRH,1678,KEF,16,,0,75W
FR,4296,AAR,607,AGP,1230,,0,738
FR,4296,AAR,607,PMI,3998,,0,738
FR,4296,AAR,607,STN,548,,0,738
FR,4296,AGP,1230,AAR,607,,0,738
FR,4296,AGP,1230,BCN,1218,,0,738
FR,4296,AGP,1230,BGY,1525,,0,738
FR,4296,AGP,1230,BHX,469,,0,738
FR,4296,AGP,1230,BLL,608,,0,738
FR,4296,AGP,1230,BLQ,1538,,0,738
FR,4296,AGP,1230,BOH,494,,0,738
FR,4296,AGP,1230,BRE,353,,0,738
FR,4296,AGP,1230,BRS,490,,0,738
FR,4296,AGP,1230,BRU,302,,0,738
FR,4296,AGP,1230,BTS,1745,,0,738
FR,4296,AGP,1230,BVA,1367,,0,738
FR,4296,AGP,1230,CGN,344,,0,738
FR,4296,AGP,1230,CIA,1553,,0,738
FR,4296,AGP,1230,CRL,304,,0,738
FR,4296,AGP,1230,DTM,373,,0,738
FR,4296,AGP,1230,DUB,599,,0,738
FR,4296,AGP,1230,EDI,535,,0,738
FR,4296,AGP,1230,EIN,585,,0,738
FR,4296,AGP,1230,EMA,523,,0,738
FR,4296,AGP,1230,FKB,4166,,0,738
FR,4296,AGP,1230,FMM,3986,,0,738
FR,4296,AGP,1230,FMO,341,,0,738
FR,4296,AGP,1230,GSE,691,,0,738
FR,4296,AGP,1230,HAU,645,,0,738
FR,4296,AGP,1230,HHN,355,,0,738
FR,4296,AGP,1230,IBZ,1225,,0,738
FR,4296,AGP,1230,KRK,669,,0,738
FR,4296,AGP,1230,LBA,517,,0,738
FR,4296,AGP,1230,LPL,491,,0,738
FR,4296,AGP,1230,MAN,478,,0,738
FR,4296,AGP,1230,MMX,708,,0,738
FR,4296,AGP,1230,MRS,1353,,0,738
FR,4296,AGP,1230,NOC,600,,0,738
FR,4296,AGP,1230,NRN,4198,,0,738
FR,4296,AGP,1230,NUE,347,,0,738
FR,4296,AGP,1230,NYO,699,,0,738
FR,4296,AGP,1230,ORK,596,,0,738
FR,4296,AGP,1230,PIK,537,,0,738
FR,4296,AGP,1230,PMI,3998,,0,738
FR,4296,AGP,1230,RYG,657,,0,738
FR,4296,AGP,1230,SCQ,1243,,0,738
FR,4296,AGP,1230,SDR,1251,,0,738
FR,4296,AGP,1230,SNN,603,,0,738
FR,4296,AGP,1230,STN,548,,0,738
FR,4296,AGP,1230,TMP,458,,0,738
FR,4296,AGP,1230,TRF,664,,0,738
FR,4296,AGP,1230,TSF,1539,,0,738
FR,4296,AGP,1230,VST,733,,0,738
FR,4296,AGP,1230,WRO,680,,0,738
FR,4296,AHO,1517,AOI,4309,,0,738
FR,4296,AHO,1517,BGY,1525,,0,738
FR,4296,AHO,1517,BLL,608,,0,738
FR,4296,AHO,1517,BLQ,1538,,0,738
FR,4296,AHO,1517,BTS,1745,,0,738
FR,4296,AHO,1517,BVA,1367,,0,738
FR,4296,AHO,1517,CIA,1553,,0,738
FR,4296,AHO,1517,CRL,304,,0,738
FR,4296,AHO,1517,CUF,1534,,0,738
FR,4296,AHO,1517,DTM,373,,0,738
FR,4296,AHO,1517,DUB,599,,0,738
FR,4296,AHO,1517,EIN,585,,0,738
FR,4296,AHO,1517,FMM,3986,,0,738
FR,4296,AHO,1517,GRO,1222,,0,738
FR,4296,AHO,1517,GSE,691,,0,738
FR,4296,AHO,1517,HHN,355,,0,738
FR,4296,AHO,1517,LTN,492,,0,738
FR,4296,AHO,1517,MAD,1229,,0,738
FR,4296,AHO,1517,NRN,4198,,0,738
FR,4296,AHO,1517,NYO,699,,0,738
FR,4296,AHO,1517,PMF,1531,,0,738
FR,4296,AHO,1517,PSA,1562,,0,738
FR,4296,AHO,1517,STN,548,,0,738
FR,4296,AHO,1517,TRF,664,,0,738
FR,4296,AHO,1517,TRS,1545,,0,738
FR,4296,AHO,1517,TSF,1539,,0,738
FR,4296,ALC,1212,BGY,1525,,0,738
FR,4296,ALC,1212,BHX,469,,0,738
FR,4296,ALC,1212,BLL,608,,0,738
FR,4296,ALC,1212,BLQ,1538,,0,738
FR,4296,ALC,1212,BOH,494,,0,738
FR,4296,ALC,1212,BRE,353,,0,738
FR,4296,ALC,1212,BRS,490,,0,738
FR,4296,ALC,1212,BRU,302,,0,738
FR,4296,ALC,1212,BVA,1367,,0,738
FR,4296,ALC,1212,CRL,304,,0,738
FR,4296,ALC,1212,DUB,599,,0,738
FR,4296,ALC,1212,EDI,535,,0,738
FR,4296,ALC,1212,EIN,585,,0,738
FR,4296,ALC,1212,EMA,523,,0,738
FR,4296,ALC,1212,FKB,4166,,0,738
FR,4296,ALC,1212,FMM,3986,,0,738
FR,4296,ALC,1212,GSE,691,,0,738
FR,4296,ALC,1212,HAU,645,,0,738
FR,4296,ALC,1212,HHN,355,,0,738
FR,4296,ALC,1212,KIR,601,,0,738
FR,4296,ALC,1212,KRK,669,,0,738
FR,4296,ALC,1212,KTW,671,,0,738
FR,4296,ALC,1212,KUN,3956,,0,738
FR,4296,ALC,1212,LBA,517,,0,738
FR,4296,ALC,1212,LPL,491,,0,738
FR,4296,ALC,1212,MAN,478,,0,738
FR,4296,ALC,1212,MST,582,,0,738
FR,4296,ALC,1212,NOC,600,,0,738
FR,4296,ALC,1212,NRN,4198,,0,738
FR,4296,ALC,1212,NUE,347,,0,738
FR,4296,ALC,1212,NYO,699,,0,738
FR,4296,ALC,1212,PIK,537,,0,738
FR,4296,ALC,1212,RYG,657,,0,738
FR,4296,ALC,1212,SCQ,1243,,0,738
FR,4296,ALC,1212,SNN,603,,0,738
FR,4296,ALC,1212,STN,548,,0,738
FR,4296,ALC,1212,TMP,458,,0,738
FR,4296,ALC,1212,TRF,664,,0,738
FR,4296,ALC,1212,VST,733,,0,738
FR,4296,ALC,1212,VXO,711,,0,738
FR,4296,ALC,1212,WMI,8414,,0,738
FR,4296,ALC,1212,WRO,680,,0,738
FR,4296,AOI,4309,AHO,1517,,0,738
FR,4296,AOI,4309,CRL,304,,0,738
FR,4296,AOI,4309,NRN,4198,,0,738
FR,4296,AOI,4309,STN,548,,0,738
FR,4296,AOI,4309,TPS,1515,,0,738
FR,4296,ATH,3941,BGY,1525,,0,738
FR,4296,ATH,3941,CHQ,1474,,0,738
FR,4296,ATH,3941,RHO,1472,,0,738
FR,4296,ATH,3941,SKG,1486,,0,738
FR,4296,ATH,3941,STN,548,,0,738
FR,4296,BCN,1218,AGP,1230,,0,738
FR,4296,BCN,1218,BGY,1525,,0,738
FR,4296,BCN,1218,BHX,469,,0,738
FR,4296,BCN,1218,BLQ,1538,,0,738
FR,4296,BCN,1218,BRU,302,,0,738
FR,4296,BCN,1218,BUD,1489,,0,738
FR,4296,BCN,1218,BVA,1367,,0,738
FR,4296,BCN,1218,CIA,1553,,0,738
FR,4296,BCN,1218,CRL,304,,0,738
FR,4296,BCN,1218,DUB,599,,0,738
FR,4296,BCN,1218,EDI,535,,0,738
FR,4296,BCN,1218,EMA,523,,0,738
FR,4296,BCN,1218,FCO,1555,,0,738
FR,4296,BCN,1218,IBZ,1225,,0,738
FR,4296,BCN,1218,LPL,491,,0,738
FR,4296,BCN,1218,MAH,1231,,0,738
FR,4296,BCN,1218,MAN,478,,0,738
FR,4296,BCN,1218,NYO,699,,0,738
FR,4296,BCN,1218,OPO,1636,,0,738
FR,4296,BCN,1218,PIK,537,,0,738
FR,4296,BCN,1218,PMI,3998,,0,738
FR,4296,BCN,1218,RYG,657,,0,738
FR,4296,BCN,1218,SCQ,1243,,0,738
FR,4296,BCN,1218,SDR,1251,,0,738
FR,4296,BCN,1218,STN,548,,0,738
FR,4296,BCN,1218,SVQ,1253,,0,738
FR,4296,BCN,1218,TRN,1526,,0,738
